Sale_ID,Date,Customer_ID,Bike_Model,Price,Quantity,Store_Location,Salesperson_ID,Payment_Method,Customer_Age,Customer_Gender,Total_Sales
3181906,2026-04-02,3181906,Himalayan 450 Summit Edition,285095.49,1,Jaipur,1015,Credit Card,25,Male,285095.49
7890709,2026-04-02,7890709,Himalayan 450 Dual Tone,289579.27,1,Chennai,1012,Credit Card,33,Male,289579.27
8585291,2026-04-02,8585291,KTM 390 Adventure RS,331425.16,1,Bangalore,1019,UPI,26,Male,331425.16
7301816,2026-04-02,7301816,Himalayan 450 Summit Edition,295143.34,1,Delhi,1007,UPI,25,Female,295143.34
8099312,2026-04-02,8099312,KTM 390 Adventure X,341759.59,2,Delhi,1002,UPI,25,Female,683519.18
4453402,2026-04-02,4453402,Himalayan 450 Summit Edition,299483.57,1,Mumbai,1016,Credit Card,39,Male,299483.57
5590585,2026-04-02,5590585,KTM 390 Adventure X,364743.25,1,Mumbai,1014,UPI,26,Male,364743.25
2323020,2026-04-02,2323020,KTM 390 Adventure X,337833.2,1,Mumbai,1014,Cash,30,Male,337833.2
3654810,2026-04-02,3654810,Himalayan 450 Dual Tone,274543.38,1,Hyderabad,1003,Credit Card,29,Male,274543.38
5919495,2026-04-02,5919495,Himalayan 450,278715.71,1,Indore,1006,Credit Card,32,Male,278715.71
8367241,2026-04-02,8367241,KTM 390 Adventure X,390912.83,1,Lucknow,1014,Cash,35,Female,390912.83
9890111,2026-04-02,9890111,KTM 390 Adventure RS,331885.38,2,Hyderabad,1004,UPI,33,Male,663770.76
5477375,2026-04-02,5477375,KTM 390 Adventure X,339854.76,3,Delhi,1020,Cash,41,Male,1019564.28
8871917,2026-04-02,8871917,Himalayan 450 Summit Edition,287782.89,1,Delhi,1006,Credit Card,40,Male,287782.89
1421280,2026-04-02,1421280,Himalayan 450 Summit Edition,266118.45,1,Bangalore,1017,Credit Card,27,Male,266118.45
4887008,2026-04-02,4887008,KTM 390 Adventure X,359714.9,1,Mumbai,1010,Cash,25,Male,359714.9
2230746,2026-04-02,2230746,Himalayan 450 Dual Tone,268214.42,1,Bangalore,1005,Credit Card,44,Male,268214.42
7509676,2026-04-02,7509676,Himalayan 450 Dual Tone,303944.87,1,Ahmedabad,1009,UPI,35,Male,303944.87
3118433,2026-04-02,3118433,Himalayan 450 Dual Tone,296418.76,2,Mumbai,1013,UPI,43,Male,592837.52
3846230,2026-04-02,3846230,KTM 390 Adventure RS,361424.04,1,Delhi,1004,Finance,41,Male,361424.04
4502626,2026-04-02,4502626,KTM 390 Adventure X,321355.06,1,Hyderabad,1015,UPI,33,Male,321355.06
9320901,2026-04-02,9320901,Himalayan 450,268456.68,1,Indore,1002,Cash,41,Male,268456.68
7922496,2026-04-02,7922496,KTM 390 Adventure X,345118.48,1,Lucknow,1015,Credit Card,48,Male,345118.48
4372021,2026-04-02,4372021,KTM 390 Adventure RS,362739.26,1,Indore,1010,UPI,52,Female,362739.26
9898978,2026-04-02,9898978,Himalayan 450 Dual Tone,310282.38,2,Indore,1005,Debit Card,40,Female,620564.76
3539448,2026-04-02,3539448,Himalayan 450 Dual Tone,295245.02,1,Indore,1004,UPI,29,Female,295245.02
8557260,2026-04-02,8557260,Himalayan 450 Summit Edition,280714.58,1,Mumbai,1019,Credit Card,34,Male,280714.58
7154482,2026-04-02,7154482,KTM 390 Adventure X,344007.18,1,Pimpri-Chinchwad,1018,Credit Card,38,Male,344007.18
4999694,2026-04-02,4999694,KTM 390 Adventure RS,307518.77,1,Mumbai,1013,UPI,34,Female,307518.77
5959617,2026-04-02,5959617,KTM 390 Adventure RS,352831.35,1,Indore,1020,Finance,43,Female,352831.35
2061385,2026-04-02,2061385,KTM 390 Adventure X,367183.42,1,Indore,1008,UPI,50,Female,367183.42
2363307,2026-04-02,2363307,Himalayan 450 Dual Tone,300039.03,1,Chennai,1018,Cash,31,Male,300039.03
8072695,2026-04-02,8072695,KTM 390 Adventure X,332196.89,2,Bangalore,1012,UPI,52,Male,664393.78
4308505,2026-04-02,4308505,KTM 390 Adventure X,341837.04,1,Mumbai,1005,UPI,46,Male,341837.04
1043585,2026-04-02,1043585,Himalayan 450 Dual Tone,279204.6,1,Hyderabad,1019,Cash,38,Male,279204.6
9646079,2026-04-02,9646079,KTM 390 Adventure X,319799.5,1,Hyderabad,1020,Cash,42,Male,319799.5
3985696,2026-04-02,3985696,Himalayan 450 Dual Tone,297663.13,2,Pune,1001,Finance,47,Male,595326.26
3681206,2026-04-02,3681206,KTM 390 Adventure RS,352506.01,3,Chennai,1017,UPI,26,Male,1057518.03
8913436,2026-04-02,8913436,KTM 390 Adventure,387391.71,1,Mumbai,1009,Credit Card,25,Male,387391.71
7631430,2026-04-02,7631430,KTM 390 Adventure X,363599.99,1,Lucknow,1009,Cash,25,Male,363599.99
2372070,2026-04-02,2372070,Himalayan 450,297581.96,1,Delhi,1011,Credit Card,32,Male,297581.96
1863663,2026-04-02,1863663,Himalayan 450 Summit Edition,286256.2,1,Nagpur,1020,UPI,36,Male,286256.2
7121263,2026-04-02,7121263,Himalayan 450 Summit Edition,305412.59,1,Nagpur,1007,Credit Card,41,Female,305412.59
5450252,2026-04-02,5450252,KTM 390 Adventure X,334678.08,3,Indore,1020,Finance,43,Female,1004034.24
6690912,2026-04-02,6690912,KTM 390 Adventure,342395.36,1,Pune,1004,UPI,32,Male,342395.36
5975045,2026-04-02,5975045,KTM 390 Adventure,353119.93,1,Pimpri-Chinchwad,1019,Credit Card,37,Male,353119.93
8048586,2026-04-02,8048586,KTM 390 Adventure RS,352648.08,1,Ahmedabad,1006,Debit Card,25,Male,352648.08
9547900,2026-04-02,9547900,Himalayan 450,275697.43,2,Pimpri-Chinchwad,1012,UPI,30,Male,551394.86
9607009,2026-04-02,9607009,KTM 390 Adventure X,336477.01,1,Pune,1019,UPI,49,Male,336477.01
7494503,2026-04-02,7494503,Himalayan 450 Summit Edition,272399.29,1,Pimpri-Chinchwad,1004,UPI,44,Male,272399.29
6000546,2026-04-02,6000546,KTM 390 Adventure RS,353661.97,1,Nagpur,1009,Debit Card,41,Male,353661.97
1684029,2026-04-02,1684029,Himalayan 450 Summit Edition,275358.39,1,Delhi,1020,UPI,41,Male,275358.39
1866964,2026-04-02,1866964,Himalayan 450 Dual Tone,276891.15,1,Hyderabad,1018,Cash,31,Male,276891.15
9741073,2026-04-02,9741073,KTM 390 Adventure X,364658.77,1,Pimpri-Chinchwad,1002,Finance,31,Male,364658.77
8089478,2026-04-02,8089478,Himalayan 450,263902.19,2,Indore,1011,UPI,34,Male,527804.38
1553360,2026-04-02,1553360,KTM 390 Adventure,371160.37,1,Pune,1018,UPI,29,Female,371160.37
4769457,2026-04-02,4769457,Himalayan 450 Summit Edition,281956.35,2,Mumbai,1013,UPI,38,Male,563912.7
5902059,2026-04-02,5902059,Himalayan 450 Summit Edition,318125.22,1,Hyderabad,1018,Debit Card,38,Male,318125.22
1160786,2026-04-02,1160786,Himalayan 450 Summit Edition,241928.01,1,Bangalore,1012,Credit Card,54,Male,241928.01
2147417,2026-04-02,2147417,KTM 390 Adventure X,329452.05,1,Indore,1011,Finance,45,Male,329452.05
2906039,2026-04-02,2906039,Himalayan 450 Dual Tone,291474.99,1,Pune,1019,UPI,43,Female,291474.99
8085904,2026-04-02,8085904,KTM 390 Adventure RS,354594.21,1,Bangalore,1008,Cash,51,Male,354594.21
2201482,2026-04-02,2201482,KTM 390 Adventure RS,351644.69,2,Ahmedabad,1008,UPI,28,Male,703289.38
4770183,2026-04-02,4770183,KTM 390 Adventure RS,348328.24,1,Pimpri-Chinchwad,1016,Credit Card,47,Male,348328.24
8251204,2026-04-02,8251204,Himalayan 450 Summit Edition,287389.01,1,Indore,1017,UPI,41,Male,287389.01
2378656,2026-04-02,2378656,Himalayan 450 Dual Tone,287108.44,1,Jaipur,1005,UPI,25,Male,287108.44
1542335,2026-04-02,1542335,KTM 390 Adventure X,319772.5,1,Bangalore,1011,Cash,25,Male,319772.5
9168326,2026-04-02,9168326,Himalayan 450 Dual Tone,279464.67,1,Mumbai,1002,Cash,47,Male,279464.67
2455465,2026-04-02,2455465,Himalayan 450,292360.16,1,Mumbai,1004,Debit Card,34,Male,292360.16
2162189,2026-04-02,2162189,Himalayan 450 Dual Tone,282445.59,1,Mumbai,1010,UPI,30,Male,282445.59
6722078,2026-04-02,6722078,Himalayan 450,267484.12,1,Bangalore,1012,Credit Card,45,Male,267484.12
7129439,2026-04-02,7129439,KTM 390 Adventure RS,354112.2,1,Delhi,1009,Cash,39,Male,354112.2
2206751,2026-04-02,2206751,KTM 390 Adventure X,370001.96,2,Delhi,1015,UPI,43,Male,740003.92
5836917,2026-04-02,5836917,KTM 390 Adventure X,339808.47,1,Delhi,1010,Finance,46,Female,339808.47
8654909,2026-04-02,8654909,KTM 390 Adventure X,315321.65,1,Pune,1005,UPI,42,Male,315321.65
3894100,2026-04-02,3894100,KTM 390 Adventure X,307975.14,1,Delhi,1011,Debit Card,40,Male,307975.14
1248924,2026-04-02,1248924,KTM 390 Adventure,317075.3,1,Jaipur,1004,UPI,43,Male,317075.3
7789177,2026-04-02,7789177,KTM 390 Adventure RS,366951.51,1,Indore,1006,Credit Card,40,Male,366951.51
2433043,2026-04-02,2433043,KTM 390 Adventure X,322664.71,1,Chennai,1003,Cash,40,Male,322664.71
9899691,2026-04-02,9899691,Himalayan 450,280378.56,1,Pimpri-Chinchwad,1016,Cash,33,Male,280378.56
7151537,2026-04-02,7151537,KTM 390 Adventure RS,326194.82,1,Mumbai,1011,Cash,34,Male,326194.82
2459700,2026-04-02,2459700,KTM 390 Adventure X,352619.75,1,Bangalore,1016,Credit Card,35,Male,352619.75
6517263,2026-04-02,6517263,Himalayan 450 Summit Edition,279357.63,1,Delhi,1009,Cash,38,Male,279357.63
1109556,2026-04-02,1109556,KTM 390 Adventure,326271.34,1,Indore,1015,Credit Card,25,Male,326271.34
1818706,2026-04-02,1818706,Himalayan 450 Dual Tone,295109.72,1,Mumbai,1020,Credit Card,26,Male,295109.72
1121701,2026-04-02,1121701,KTM 390 Adventure RS,323503.81,1,Nagpur,1009,UPI,35,Female,323503.81
7056095,2026-04-02,7056095,Himalayan 450,291806.46,1,Mumbai,1013,Cash,42,Male,291806.46
7983604,2026-04-02,7983604,Himalayan 450 Dual Tone,288985.25,1,Bangalore,1005,Debit Card,49,Male,288985.25
5754619,2026-04-02,5754619,KTM 390 Adventure X,352116.86,1,Lucknow,1010,UPI,35,Male,352116.86
3748996,2026-04-02,3748996,KTM 390 Adventure,337789.17,1,Indore,1018,UPI,40,Male,337789.17
4941631,2026-04-02,4941631,Himalayan 450 Dual Tone,283461.73,2,Delhi,1020,Cash,37,Male,566923.46
6444555,2026-04-02,6444555,Himalayan 450 Summit Edition,313098.3,1,Bangalore,1014,Debit Card,25,Male,313098.3
4457550,2026-04-02,4457550,Himalayan 450,297602.26,1,Indore,1015,Finance,38,Male,297602.26
5811071,2026-04-02,5811071,KTM 390 Adventure X,364993.47,1,Indore,1015,UPI,25,Male,364993.47
9259150,2026-04-02,9259150,Himalayan 450 Summit Edition,281148.93,1,Chennai,1006,Cash,47,Male,281148.93
6827278,2026-04-02,6827278,KTM 390 Adventure RS,328744.34,1,Pune,1005,UPI,38,Male,328744.34
1296177,2026-04-02,1296177,Himalayan 450 Summit Edition,310055.9,1,Ahmedabad,1013,Cash,53,Male,310055.9
3522620,2026-04-02,3522620,KTM 390 Adventure RS,330756.7,1,Hyderabad,1006,Debit Card,42,Male,330756.7
2425472,2026-04-02,2425472,Himalayan 450 Summit Edition,265965.79,1,Delhi,1018,Cash,26,Male,265965.79
2342643,2026-04-02,2342643,KTM 390 Adventure X,329269.34,1,Ahmedabad,1015,Credit Card,25,Male,329269.34
4406433,2026-04-02,4406433,KTM 390 Adventure X,347877.81,2,Mumbai,1018,Debit Card,43,Male,695755.62
1049976,2026-04-02,1049976,KTM 390 Adventure RS,354389.67,3,Pune,1017,Credit Card,35,Male,1063169.01
5151923,2026-04-02,5151923,Himalayan 450,299071.12,1,Pimpri-Chinchwad,1020,UPI,32,Male,299071.12
5623636,2026-04-02,5623636,Himalayan 450,294829.81,1,Hyderabad,1004,UPI,39,Male,294829.81
1147745,2026-04-02,1147745,Himalayan 450 Dual Tone,303300.68,1,Mumbai,1018,Credit Card,29,Male,303300.68
8346796,2026-04-02,8346796,KTM 390 Adventure RS,371275.95,2,Bangalore,1002,UPI,41,Male,742551.9
7716487,2026-04-02,7716487,Himalayan 450 Dual Tone,265228.24,1,Jaipur,1011,Debit Card,38,Female,265228.24
4940285,2026-04-02,4940285,KTM 390 Adventure X,351350.81,1,Hyderabad,1017,UPI,41,Male,351350.81
2406368,2026-04-02,2406368,Himalayan 450 Summit Edition,299676.83,1,Delhi,1019,Finance,37,Male,299676.83
2812105,2026-04-02,2812105,KTM 390 Adventure X,354280.39,1,Chennai,1014,UPI,36,Female,354280.39
6311499,2026-04-02,6311499,KTM 390 Adventure X,345308.81,1,Delhi,1006,Credit Card,32,Male,345308.81
4428811,2026-04-02,4428811,Himalayan 450 Summit Edition,274685.37,2,Chennai,1018,UPI,34,Male,549370.74
7402891,2026-04-02,7402891,KTM 390 Adventure X,369720.71,1,Bangalore,1007,Credit Card,33,Male,369720.71
5962140,2026-04-02,5962140,KTM 390 Adventure RS,350265.85,2,Hyderabad,1007,Cash,34,Male,700531.7
4410580,2026-04-02,4410580,KTM 390 Adventure X,349812.53,1,Chennai,1006,UPI,35,Male,349812.53
1450067,2026-04-02,1450067,KTM 390 Adventure RS,341301.14,1,Bangalore,1019,Cash,36,Female,341301.14
9704813,2026-04-02,9704813,KTM 390 Adventure RS,337248.54,1,Indore,1019,Cash,41,Male,337248.54
9274125,2026-04-02,9274125,KTM 390 Adventure X,359515.53,1,Chennai,1003,UPI,41,Male,359515.53
7703560,2026-04-02,7703560,KTM 390 Adventure RS,332555.63,2,Bangalore,1006,Credit Card,44,Male,665111.26
1533634,2026-04-02,1533634,Himalayan 450,318192.12,3,Mumbai,1003,UPI,31,Male,954576.36
4144720,2026-04-02,4144720,Himalayan 450 Summit Edition,281618.57,1,Pune,1007,Finance,34,Male,281618.57
5846113,2026-04-02,5846113,KTM 390 Adventure X,381310.6,1,Hyderabad,1015,Finance,34,Male,381310.6
5623037,2026-04-02,5623037,Himalayan 450 Summit Edition,298308.89,1,Indore,1013,Finance,42,Male,298308.89
9578845,2026-04-02,9578845,KTM 390 Adventure RS,321281.16,1,Hyderabad,1019,Credit Card,29,Female,321281.16
4239254,2026-04-02,4239254,Himalayan 450 Summit Edition,289153.23,2,Pimpri-Chinchwad,1013,UPI,41,Male,578306.46
9080552,2026-04-02,9080552,KTM 390 Adventure X,360845.61,1,Bangalore,1014,Debit Card,43,Male,360845.61
4445083,2026-04-02,4445083,KTM 390 Adventure X,323223.84,1,Pune,1019,UPI,52,Male,323223.84
5977037,2026-04-02,5977037,KTM 390 Adventure RS,347053.45,1,Pimpri-Chinchwad,1009,Credit Card,46,Male,347053.45
2947238,2026-04-02,2947238,KTM 390 Adventure RS,328692.4,1,Delhi,1014,UPI,28,Male,328692.4
6688238,2026-04-02,6688238,Himalayan 450,277594.22,1,Mumbai,1018,Credit Card,37,Female,277594.22
2185622,2026-04-02,2185622,Himalayan 450 Summit Edition,298852.12,1,Chennai,1020,UPI,33,Male,298852.12
4489429,2026-04-02,4489429,KTM 390 Adventure X,343997.94,1,Jaipur,1019,Cash,51,Female,343997.94
2153224,2026-04-02,2153224,KTM 390 Adventure X,349642.17,1,Chennai,1018,UPI,37,Male,349642.17
3619980,2026-04-02,3619980,Himalayan 450 Summit Edition,290199.34,2,Bangalore,1002,Debit Card,50,Male,580398.68
5740039,2026-04-02,5740039,KTM 390 Adventure RS,336944.56,2,Hyderabad,1002,UPI,26,Male,673889.12
6590572,2026-04-02,6590572,KTM 390 Adventure X,356067.8,1,Bangalore,1015,UPI,34,Male,356067.8
9434610,2026-04-02,9434610,Himalayan 450 Summit Edition,291184.31,1,Delhi,1015,UPI,53,Female,291184.31
3959532,2026-04-02,3959532,KTM 390 Adventure X,335851.78,1,Pimpri-Chinchwad,1008,UPI,39,Male,335851.78
2760511,2026-04-02,2760511,KTM 390 Adventure,331079.94,1,Ahmedabad,1001,UPI,35,Male,331079.94
7324167,2026-04-02,7324167,KTM 390 Adventure RS,361625.47,1,Nagpur,1004,Debit Card,25,Female,361625.47
4380635,2026-04-02,4380635,KTM 390 Adventure X,313442.58,1,Delhi,1020,UPI,47,Male,313442.58
8231445,2026-04-02,8231445,KTM 390 Adventure X,355502.23,1,Delhi,1009,UPI,45,Male,355502.23
8611432,2026-04-02,8611432,KTM 390 Adventure X,323855.51,2,Bangalore,1020,Cash,44,Male,647711.02
9206294,2026-04-02,9206294,KTM 390 Adventure X,316290.25,1,Bangalore,1020,Credit Card,38,Female,316290.25
9767088,2026-04-02,9767088,Himalayan 450 Summit Edition,294937.83,1,Ahmedabad,1008,Cash,40,Male,294937.83
7528925,2026-04-02,7528925,Himalayan 450 Summit Edition,285791.09,1,Bangalore,1006,UPI,34,Male,285791.09
5525605,2026-04-02,5525605,Himalayan 450,289628.62,3,Delhi,1003,UPI,37,Male,868885.86
1901495,2026-04-02,1901495,Himalayan 450,288321.46,1,Hyderabad,1010,UPI,37,Female,288321.46
2224744,2026-04-02,2224744,KTM 390 Adventure RS,338377.19,2,Mumbai,1017,UPI,29,Male,676754.38
7601457,2026-04-02,7601457,Himalayan 450 Dual Tone,265634.31,1,Bangalore,1004,Credit Card,35,Male,265634.31
5352892,2026-04-02,5352892,KTM 390 Adventure X,343183.59,1,Chennai,1002,UPI,37,Male,343183.59
5192907,2026-04-02,5192907,Himalayan 450 Dual Tone,274191.89,2,Mumbai,1010,Credit Card,43,Male,548383.78
6946594,2026-04-02,6946594,Himalayan 450 Summit Edition,288094.09,1,Delhi,1012,UPI,35,Male,288094.09
4710324,2026-04-02,4710324,KTM 390 Adventure X,330185.19,1,Indore,1011,Credit Card,42,Male,330185.19
1801955,2026-04-02,1801955,Himalayan 450 Dual Tone,267561.04,1,Mumbai,1017,Cash,34,Male,267561.04
7779697,2026-04-02,7779697,KTM 390 Adventure X,381020.49,1,Jaipur,1005,UPI,42,Male,381020.49
6199039,2026-04-02,6199039,Himalayan 450 Dual Tone,267761.11,1,Ahmedabad,1016,Debit Card,25,Male,267761.11
6432019,2026-04-02,6432019,KTM 390 Adventure RS,364243.65,1,Mumbai,1001,Cash,41,Male,364243.65
8324222,2026-04-02,8324222,Himalayan 450,290346.21,1,Nagpur,1019,Cash,28,Male,290346.21
5608474,2026-04-02,5608474,KTM 390 Adventure RS,312678.2,3,Jaipur,1011,Credit Card,47,Male,938034.6
3346118,2026-04-02,3346118,KTM 390 Adventure X,346146.94,1,Ahmedabad,1001,Credit Card,50,Male,346146.94
1225391,2026-04-02,1225391,KTM 390 Adventure RS,336582.72,3,Indore,1014,Credit Card,25,Male,1009748.16
4465495,2026-04-02,4465495,Himalayan 450,276571.45,1,Mumbai,1005,UPI,46,Male,276571.45
6525724,2026-04-02,6525724,Himalayan 450 Dual Tone,302877.34,1,Bangalore,1005,Cash,38,Male,302877.34
7940119,2026-04-02,7940119,Himalayan 450,276785.81,1,Delhi,1014,Debit Card,29,Male,276785.81
9744047,2026-04-02,9744047,KTM 390 Adventure X,322962.94,1,Bangalore,1009,UPI,37,Male,322962.94
4802177,2026-04-02,4802177,KTM 390 Adventure X,326672.52,1,Indore,1019,UPI,52,Male,326672.52
2397955,2026-04-02,2397955,Himalayan 450,304287.28,1,Delhi,1011,Credit Card,35,Male,304287.28
8601723,2026-04-02,8601723,KTM 390 Adventure,359215.18,1,Bangalore,1016,Credit Card,29,Male,359215.18
7563614,2026-04-02,7563614,KTM 390 Adventure RS,359618.86,1,Mumbai,1001,UPI,27,Male,359618.86
7153973,2026-04-02,7153973,KTM 390 Adventure RS,373418.42,1,Mumbai,1004,UPI,41,Male,373418.42
8181479,2026-04-02,8181479,Himalayan 450 Dual Tone,277514.87,1,Indore,1006,UPI,38,Male,277514.87
8499066,2026-04-02,8499066,Himalayan 450 Summit Edition,293276.2,1,Chennai,1017,Debit Card,37,Male,293276.2
7035218,2026-04-02,7035218,KTM 390 Adventure RS,316179.81,1,Pimpri-Chinchwad,1004,Cash,43,Male,316179.81
7223754,2026-04-02,7223754,Himalayan 450 Summit Edition,266304.69,1,Mumbai,1005,Credit Card,32,Male,266304.69
2285160,2026-04-02,2285160,KTM 390 Adventure RS,352501.1,2,Pune,1013,UPI,51,Male,705002.2
7478450,2026-04-02,7478450,KTM 390 Adventure,378272.38,1,Delhi,1013,UPI,43,Male,378272.38
5541912,2026-04-02,5541912,KTM 390 Adventure X,343603.96,1,Ahmedabad,1014,Credit Card,37,Male,343603.96
2661655,2026-04-02,2661655,Himalayan 450,268557.17,1,Mumbai,1018,Cash,39,Male,268557.17
7472973,2026-04-02,7472973,KTM 390 Adventure RS,327351.12,1,Mumbai,1019,UPI,35,Male,327351.12
6238561,2026-04-02,6238561,Himalayan 450 Summit Edition,296203.62,1,Jaipur,1011,Cash,40,Male,296203.62
9921334,2026-04-02,9921334,KTM 390 Adventure X,333283.42,1,Lucknow,1007,Credit Card,41,Male,333283.42
5680018,2026-04-02,5680018,KTM 390 Adventure X,335857.94,1,Mumbai,1018,UPI,40,Male,335857.94
9725977,2026-04-02,9725977,KTM 390 Adventure RS,354030.4,1,Hyderabad,1007,UPI,25,Male,354030.4
5040015,2026-04-02,5040015,KTM 390 Adventure RS,336365.34,1,Pimpri-Chinchwad,1019,Credit Card,43,Female,336365.34
8718742,2026-04-02,8718742,Himalayan 450,287164.65,1,Delhi,1003,Credit Card,48,Male,287164.65
5870807,2026-04-02,5870807,KTM 390 Adventure RS,347982.37,1,Nagpur,1011,Credit Card,39,Male,347982.37
1734459,2026-04-02,1734459,Himalayan 450,296071.95,1,Jaipur,1010,Credit Card,30,Male,296071.95
6212281,2026-04-02,6212281,Himalayan 450 Dual Tone,290782.49,3,Delhi,1007,Finance,42,Male,872347.47
2867306,2026-04-02,2867306,Himalayan 450 Summit Edition,276073.62,2,Mumbai,1004,Credit Card,37,Male,552147.24
1782877,2026-04-02,1782877,KTM 390 Adventure X,354506.18,1,Jaipur,1020,Credit Card,25,Male,354506.18
7014126,2026-04-02,7014126,Himalayan 450 Summit Edition,293620.8,1,Indore,1019,UPI,30,Male,293620.8
9788377,2026-04-02,9788377,Himalayan 450 Summit Edition,291633.08,3,Bangalore,1004,Credit Card,26,Female,874899.24
4438618,2026-04-02,4438618,KTM 390 Adventure RS,344460.84,1,Nagpur,1005,Cash,50,Male,344460.84
3473199,2026-04-02,3473199,KTM 390 Adventure RS,385497.27,2,Pimpri-Chinchwad,1015,Credit Card,32,Male,770994.54
4842411,2026-04-02,4842411,Himalayan 450 Summit Edition,308019.85,2,Delhi,1012,Credit Card,33,Male,616039.7
3466993,2026-04-02,3466993,KTM 390 Adventure X,323106.05,1,Lucknow,1010,UPI,33,Male,323106.05
2521701,2026-04-02,2521701,KTM 390 Adventure RS,338479.73,1,Jaipur,1004,Cash,47,Male,338479.73
8712079,2026-04-02,8712079,KTM 390 Adventure X,344636.24,1,Chennai,1020,Credit Card,39,Male,344636.24
8740141,2026-04-02,8740141,KTM 390 Adventure,328000.57,1,Indore,1015,UPI,31,Male,328000.57
2983509,2026-04-02,2983509,Himalayan 450,281446.54,1,Ahmedabad,1013,Finance,27,Male,281446.54
1824143,2026-04-02,1824143,KTM 390 Adventure RS,351125.04,2,Jaipur,1019,UPI,33,Male,702250.08
4772217,2026-04-02,4772217,KTM 390 Adventure X,337066.79,1,Delhi,1007,Cash,25,Male,337066.79
3027842,2026-04-02,3027842,KTM 390 Adventure X,366890.34,1,Bangalore,1016,Credit Card,39,Male,366890.34
9370043,2026-04-02,9370043,Himalayan 450 Summit Edition,285966.4,1,Indore,1012,Debit Card,28,Male,285966.4
3904941,2026-04-02,3904941,Himalayan 450,287919.28,1,Bangalore,1013,Credit Card,28,Male,287919.28
7339776,2026-04-02,7339776,KTM 390 Adventure RS,336464.96,3,Hyderabad,1016,Finance,44,Male,1009394.88
1122772,2026-04-02,1122772,Himalayan 450 Summit Edition,293235.08,1,Jaipur,1017,UPI,41,Male,293235.08
9147047,2026-04-02,9147047,Himalayan 450,293152.72,1,Pune,1012,Cash,25,Male,293152.72
6701934,2026-04-02,6701934,KTM 390 Adventure,314129.09,1,Mumbai,1003,Cash,27,Male,314129.09
2724833,2026-04-02,2724833,KTM 390 Adventure RS,352692.01,1,Pune,1003,Debit Card,49,Female,352692.01
9975979,2026-04-02,9975979,KTM 390 Adventure RS,323760.76,1,Indore,1011,Cash,38,Female,323760.76
1920114,2026-04-02,1920114,KTM 390 Adventure X,337835.25,1,Mumbai,1005,Credit Card,39,Male,337835.25
5630232,2026-04-02,5630232,Himalayan 450 Dual Tone,256229.45,2,Bangalore,1005,UPI,44,Male,512458.9
6320385,2026-04-02,6320385,KTM 390 Adventure X,325114.06,1,Mumbai,1011,Debit Card,42,Male,325114.06
4878363,2026-04-02,4878363,KTM 390 Adventure X,345230.77,1,Mumbai,1019,UPI,29,Male,345230.77
7553855,2026-04-02,7553855,Himalayan 450 Summit Edition,268478.63,2,Delhi,1011,Cash,36,Male,536957.26
7263998,2026-04-02,7263998,Himalayan 450 Summit Edition,277729.53,1,Mumbai,1013,Debit Card,48,Male,277729.53
7461029,2026-04-02,7461029,KTM 390 Adventure X,360052.54,1,Mumbai,1015,Credit Card,43,Male,360052.54
7007509,2026-04-02,7007509,Himalayan 450 Summit Edition,308619.01,1,Chennai,1018,Cash,44,Male,308619.01
5896799,2026-04-02,5896799,Himalayan 450 Summit Edition,283355.74,2,Delhi,1004,Credit Card,35,Male,566711.48
4296903,2026-04-02,4296903,KTM 390 Adventure RS,310258.6,3,Hyderabad,1016,Credit Card,33,Male,930775.8
6010500,2026-04-02,6010500,Himalayan 450 Dual Tone,307691.83,1,Bangalore,1014,UPI,42,Male,307691.83
9417233,2026-04-02,9417233,Himalayan 450 Summit Edition,291958.19,1,Mumbai,1011,Debit Card,41,Male,291958.19
2286793,2026-04-02,2286793,Himalayan 450 Dual Tone,271853.83,1,Jaipur,1009,UPI,40,Female,271853.83
9885366,2026-04-02,9885366,KTM 390 Adventure RS,351239.87,1,Bangalore,1006,UPI,31,Male,351239.87
4035865,2026-04-02,4035865,KTM 390 Adventure RS,338764.09,1,Hyderabad,1010,UPI,41,Male,338764.09
1708672,2026-04-02,1708672,Himalayan 450 Summit Edition,298367.18,1,Pimpri-Chinchwad,1008,UPI,25,Male,298367.18
5213085,2026-04-02,5213085,Himalayan 450,278226.79,1,Pimpri-Chinchwad,1002,Cash,32,Male,278226.79
8637174,2026-04-02,8637174,Himalayan 450 Summit Edition,306607.72,1,Lucknow,1006,UPI,44,Female,306607.72
7957038,2026-04-02,7957038,KTM 390 Adventure X,359240.08,1,Hyderabad,1020,Debit Card,37,Male,359240.08
4817242,2026-04-02,4817242,KTM 390 Adventure X,327257.65,1,Bangalore,1003,Debit Card,39,Male,327257.65
6756157,2026-04-02,6756157,KTM 390 Adventure,337618.68,1,Indore,1004,Credit Card,42,Male,337618.68
8356148,2026-04-02,8356148,KTM 390 Adventure,337759.79,1,Pimpri-Chinchwad,1019,Credit Card,47,Male,337759.79
6504381,2026-04-02,6504381,Himalayan 450 Dual Tone,280985.73,1,Chennai,1011,Cash,41,Female,280985.73
3122827,2026-04-02,3122827,Himalayan 450,272704.81,1,Hyderabad,1019,Credit Card,26,Male,272704.81
5589058,2026-04-02,5589058,Himalayan 450 Summit Edition,274377.08,2,Mumbai,1008,Debit Card,34,Male,548754.16
